sample,days,dimension,value,metric,sample_size,mean,median,p25,p75,active_any_rate,active_last30_rate,low_sample,analysis_window,cohort_definition,denominator
each_horizon_mature,90,lead_type,online_top,orders,2,6.0,6.0,3.5,8.5,1.0,0.5,True,"[2017-01-01,2018-08-01)","mature by horizon OR same common90 sample, explicitly separated",seller count; group n<10 not interpreted
each_horizon_mature,90,lead_type,online_top,items,2,6.5,6.5,3.75,9.25,1.0,0.5,True,"[2017-01-01,2018-08-01)","mature by horizon OR same common90 sample, explicitly separated",seller count; group n<10 not interpreted
each_horizon_mature,90,lead_type,online_top,time_to_first_delivered_days,2,38.11396990740741,38.11396990740741,35.731504629629626,40.496435185185184,1.0,0.5,True,"[2017-01-01,2018-08-01)","mature by horizon OR same common90 sample, explicitly separated",seller count; group n<10 not interpreted
each_horizon_mature,90,lead_type,Missing,merchandise_cents,2,1976470.0,1976470.0,1022830.0,2930110.0,1.0,1.0,True,"[2017-01-01,2018-08-01)","mature by horizon OR same common90 sample, explicitly separated",seller count; group n<10 not interpreted
each_horizon_mature,90,lead_type,Missing,orders,2,19.0,19.0,12.0,26.0,1.0,1.0,True,"[2017-01-01,2018-08-01)","mature by horizon OR same common90 sample, explicitly separated",seller count; group n<10 not interpreted
each_horizon_mature,90,lead_type,Missing,items,2,19.0,19.0,12.0,26.0,1.0,1.0,True,"[2017-01-01,2018-08-01)","mature by horizon OR same common90 sample, explicitly separated",seller count; group n<10 not interpreted
each_horizon_mature,90,lead_type,Missing,time_to_first_delivered_days,2,45.936400462962965,45.936400462962965,30.87675347222222,60.9960474537037,1.0,1.0,True,"[2017-01-01,2018-08-01)","mature by horizon OR same common90 sample, explicitly separated",seller count; group n<10 not interpreted
each_horizon_mature,30,business_segment,air_conditioning,merchandise_cents,1,56000.0,56000.0,56000.0,56000.0,1.0,1.0,True,"[2017-01-01,2018-08-01)","mature by horizon OR same common90 sample, explicitly separated",seller count; group n<10 not interpreted
each_horizon_mature,30,business_segment,air_conditioning,orders,1,3.0,3.0,3.0,3.0,1.0,1.0,True,"[2017-01-01,2018-08-01)","mature by horizon OR same common90 sample, explicitly separated",seller count; group n<10 not interpreted
each_horizon_mature,30,business_segment,air_conditioning,items,1,3.0,3.0,3.0,3.0,1.0,1.0,True,"[2017-01-01,2018-08-01)","mature by horizon OR same common90 sample, explicitly separated",seller count; group n<10 not interpreted
each_horizon_mature,30,business_segment,air_conditioning,time_to_first_delivered_days,1,118.67494212962963,118.67494212962963,118.67494212962963,118.67494212962963,1.0,1.0,True,"[2017-01-01,2018-08-01)","mature by horizon OR same common90 sample, explicitly separated",seller count; group n<10 not interpreted
each_horizon_mature,30,business_segment,audio_video_electronics,merchandise_cents,20,103470.8,32930.0,19032.5,92475.0,1.0,1.0,False,"[2017-01-01,2018-08-01)","mature by horizon OR same common90 sample, explicitly separated",seller count; group n<10 not interpreted
each_horizon_mature,30,business_segment,audio_video_electronics,orders,20,3.9,2.0,1.0,5.5,1.0,1.0,False,"[2017-01-01,2018-08-01)","mature by horizon OR same common90 sample, explicitly separated",seller count; group n<10 not interpreted
each_horizon_mature,30,business_segment,audio_video_electronics,items,20,4.25,2.0,1.0,7.0,1.0,1.0,False,"[2017-01-01,2018-08-01)","mature by horizon OR same common90 sample, explicitly separated",seller count; group n<10 not interpreted
each_horizon_mature,30,business_segment,audio_video_electronics,time_to_first_delivered_days,20,38.531650462962965,28.28082175925926,23.730894097222222,53.428952546296294,1.0,1.0,False,"[2017-01-01,2018-08-01)","mature by horizon OR same common90 sample, explicitly separated",seller count; group n<10 not interpreted
each_horizon_mature,30,business_segment,baby,merchandise_cents,4,156367.0,24985.0,16474.5,164877.5,1.0,1.0,True,"[2017-01-01,2018-08-01)","mature by horizon OR same common90 sample, explicitly separated",seller count; group n<10 not interpreted
each_horizon_mature,30,business_segment,baby,orders,4,2.5,2.0,1.0,3.5,1.0,1.0,True,"[2017-01-01,2018-08-01)","mature by horizon OR same common90 sample, explicitly separated",seller count; group n<10 not interpreted
each_horizon_mature,30,business_segment,baby,items,4,2.5,2.0,1.0,3.5,1.0,1.0,True,"[2017-01-01,2018-08-01)","mature by horizon OR same common90 sample, explicitly separated",seller count; group n<10 not interpreted
each_horizon_mature,30,business_segment,baby,time_to_first_delivered_days,4,36.239262152777776,41.520190972222224,30.876302083333336,46.883151041666665,1.0,1.0,True,"[2017-01-01,2018-08-01)","mature by horizon OR same common90 sample, explicitly separated",seller count; group n<10 not interpreted
each_horizon_mature,30,business_segment,bags_backpacks,merchandise_cents,11,28914.636363636364,20970.0,9839.0,31498.5,1.0,1.0,False,"[2017-01-01,2018-08-01)","mature by horizon OR same common90 sample, explicitly separated",seller count; group n<10 not interpreted
each_horizon_mature,30,business_segment,bags_backpacks,orders,11,3.272727272727273,3.0,1.0,3.0,1.0,1.0,False,"[2017-01-01,2018-08-01)","mature by horizon OR same common90 sample, explicitly separated",seller count; group n<10 not interpreted
each_horizon_mature,30,business_segment,bags_backpacks,items,11,3.3636363636363638,3.0,1.0,3.0,1.0,1.0,False,"[2017-01-01,2018-08-01)","mature by horizon OR same common90 sample, explicitly separated",seller count; group n<10 not interpreted
each_horizon_mature,30,business_segment,bags_backpacks,time_to_first_delivered_days,11,37.842622053872056,28.520069444444445,20.91992476851852,45.30654513888889,1.0,1.0,False,"[2017-01-01,2018-08-01)","mature by horizon OR same common90 sample, explicitly separated",seller count; group n<10 not interpreted
each_horizon_mature,30,business_segment,bed_bath_table,merchandise_cents,9,45930.88888888889,21770.0,17250.0,50930.0,1.0,1.0,True,"[2017-01-01,2018-08-01)","mature by horizon OR same common90 sample, explicitly separated",seller count; group n<10 not interpreted
each_horizon_mature,30,business_segment,bed_bath_table,orders,9,3.888888888888889,2.0,2.0,4.0,1.0,1.0,True,"[2017-01-01,2018-08-01)","mature by horizon OR same common90 sample, explicitly separated",seller count; group n<10 not interpreted
each_horizon_mature,30,business_segment,bed_bath_table,items,9,4.888888888888889,3.0,2.0,4.0,1.0,1.0,True,"[2017-01-01,2018-08-01)","mature by horizon OR same common90 sample, explicitly separated",seller count; group n<10 not interpreted
each_horizon_mature,30,business_segment,bed_bath_table,time_to_first_delivered_days,9,30.425165895061728,22.79715277777778,17.686666666666667,39.06556712962963,1.0,1.0,True,"[2017-01-01,2018-08-01)","mature by horizon OR same common90 sample, explicitly separated",seller count; group n<10 not interpreted
each_horizon_mature,30,business_segment,books,merchandise_cents,4,83718.5,9330.0,3940.0,89108.5,1.0,1.0,True,"[2017-01-01,2018-08-01)","mature by horizon OR same common90 sample, explicitly separated",seller count; group n<10 not interpreted
each_horizon_mature,30,business_segment,books,orders,4,12.5,1.5,1.0,13.0,1.0,1.0,True,"[2017-01-01,2018-08-01)","mature by horizon OR same common90 sample, explicitly separated",seller count; group n<10 not interpreted
each_horizon_mature,30,business_segment,books,items,4,13.0,2.0,1.0,14.0,1.0,1.0,True,"[2017-01-01,2018-08-01)","mature by horizon OR same common90 sample, explicitly separated",seller count; group n<10 not interpreted
each_horizon_mature,30,business_segment,books,time_to_first_delivered_days,4,30.149539930555555,27.29939236111111,7.117118055555556,50.331814236111114,1.0,1.0,True,"[2017-01-01,2018-08-01)","mature by horizon OR same common90 sample, explicitly separated",seller count; group n<10 not interpreted
each_horizon_mature,30,business_segment,car_accessories,merchandise_cents,20,46800.75,17504.5,7701.75,69621.75,1.0,1.0,False,"[2017-01-01,2018-08-01)","mature by horizon OR same common90 sample, explicitly separated",seller count; group n<10 not interpreted
each_horizon_mature,30,business_segment,car_accessories,orders,20,2.85,2.0,1.0,4.0,1.0,1.0,False,"[2017-01-01,2018-08-01)","mature by horizon OR same common90 sample, explicitly separated",seller count; group n<10 not interpreted
each_horizon_mature,30,business_segment,car_accessories,items,20,3.15,2.0,1.0,4.0,1.0,1.0,False,"[2017-01-01,2018-08-01)","mature by horizon OR same common90 sample, explicitly separated",seller count; group n<10 not interpreted
each_horizon_mature,30,business_segment,car_accessories,time_to_first_delivered_days,20,57.948248842592605,61.25581018518518,25.531984953703706,83.43558449074075,1.0,1.0,False,"[2017-01-01,2018-08-01)","mature by horizon OR same common90 sample, explicitly separated",seller count; group n<10 not interpreted
each_horizon_mature,30,business_segment,computers,merchandise_cents,10,22949.0,14364.5,7696.5,41247.25,1.0,1.0,False,"[2017-01-01,2018-08-01)","mature by horizon OR same common90 sample, explicitly separated",seller count; group n<10 not interpreted
each_horizon_mature,30,business_segment,computers,orders,10,2.6,1.5,1.0,3.75,1.0,1.0,False,"[2017-01-01,2018-08-01)","mature by horizon OR same common90 sample, explicitly separated",seller count; group n<10 not interpreted
each_horizon_mature,30,business_segment,computers,items,10,3.3,1.5,1.0,4.5,1.0,1.0,False,"[2017-01-01,2018-08-01)","mature by horizon OR same common90 sample, explicitly separated",seller count; group n<10 not interpreted
each_horizon_mature,30,business_segment,computers,time_to_first_delivered_days,10,34.40521412037037,33.57037615740741,15.254968171296296,42.71888888888889,1.0,1.0,False,"[2017-01-01,2018-08-01)","mature by horizon OR same common90 sample, explicitly separated",seller count; group n<10 not interpreted
each_horizon_mature,30,business_segment,construction_tools_house_garden,merchandise_cents,22,47171.5,24955.0,17607.5,41840.25,1.0,1.0,False,"[2017-01-01,2018-08-01)","mature by horizon OR same common90 sample, explicitly separated",seller count; group n<10 not interpreted
each_horizon_mature,30,business_segment,construction_tools_house_garden,orders,22,3.6818181818181817,3.0,1.0,3.75,1.0,1.0,False,"[2017-01-01,2018-08-01)","mature by horizon OR same common90 sample, explicitly separated",seller count; group n<10 not interpreted
each_horizon_mature,30,business_segment,construction_tools_house_garden,items,22,4.363636363636363,3.0,1.0,4.0,1.0,1.0,False,"[2017-01-01,2018-08-01)","mature by horizon OR same common90 sample, explicitly separated",seller count; group n<10 not interpreted
each_horizon_mature,30,business_segment,construction_tools_house_garden,time_to_first_delivered_days,22,38.859019360269365,31.831122685185186,13.964768518518518,58.86347800925926,1.0,1.0,False,"[2017-01-01,2018-08-01)","mature by horizon OR same common90 sample, explicitly separated",seller count; group n<10 not interpreted
each_horizon_mature,30,business_segment,fashion_accessories,merchandise_cents,4,20867.5,12890.0,9232.5,24525.0,1.0,1.0,True,"[2017-01-01,2018-08-01)","mature by horizon OR same common90 sample, explicitly separated",seller count; group n<10 not interpreted
each_horizon_mature,30,business_segment,fashion_accessories,orders,4,1.75,1.5,1.0,2.25,1.0,1.0,True,"[2017-01-01,2018-08-01)","mature by horizon OR same common90 sample, explicitly separated",seller count; group n<10 not interpreted
each_horizon_mature,30,business_segment,fashion_accessories,items,4,2.0,2.0,1.75,2.25,1.0,1.0,True,"[2017-01-01,2018-08-01)","mature by horizon OR same common90 sample, explicitly separated",seller count; group n<10 not interpreted
each_horizon_mature,30,business_segment,fashion_accessories,time_to_first_delivered_days,4,73.27892939814815,76.88433449074074,55.89146412037037,94.27179976851852,1.0,1.0,True,"[2017-01-01,2018-08-01)","mature by horizon OR same common90 sample, explicitly separated",seller count; group n<10 not interpreted
each_horizon_mature,30,business_segment,food_drink,merchandise_cents,5,24164.0,13500.0,5580.0,39780.0,1.0,1.0,True,"[2017-01-01,2018-08-01)","mature by horizon OR same common90 sample, explicitly separated",seller count; group n<10 not interpreted
each_horizon_mature,30,business_segment,food_drink,orders,5,2.2,2.0,2.0,2.0,1.0,1.0,True,"[2017-01-01,2018-08-01)","mature by horizon OR same common90 sample, explicitly separated",seller count; group n<10 not interpreted
each_horizon_mature,30,business_segment,food_drink,items,5,3.2,2.0,2.0,4.0,1.0,1.0,True,"[2017-01-01,2018-08-01)","mature by horizon OR same common90 sample, explicitly separated",seller count; group n<10 not interpreted
each_horizon_mature,30,business_segment,food_drink,time_to_first_delivered_days,5,67.64362731481482,65.97697916666667,59.91416666666667,74.605625,1.0,1.0,True,"[2017-01-01,2018-08-01)","mature by horizon OR same common90 sample, explicitly separated",seller count; group n<10 not interpreted
each_horizon_mature,30,business_segment,food_supplement,merchandise_cents,6,52631.5,24924.5,15387.5,44384.75,1.0,1.0,True,"[2017-01-01,2018-08-01)","mature by horizon OR same common90 sample, explicitly separated",seller count; group n<10 not interpreted
each_horizon_mature,30,business_segment,food_supplement,orders,6,4.333333333333333,2.0,1.0,3.75,1.0,1.0,True,"[2017-01-01,2018-08-01)","mature by horizon OR same common90 sample, explicitly separated",seller count; group n<10 not interpreted
each_horizon_mature,30,business_segment,food_supplement,items,6,5.166666666666667,2.5,1.0,4.0,1.0,1.0,True,"[2017-01-01,2018-08-01)","mature by horizon OR same common90 sample, explicitly separated",seller count; group n<10 not interpreted
each_horizon_mature,30,business_segment,food_supplement,time_to_first_delivered_days,6,35.24145061728395,41.460277777777776,17.928527199074075,46.27546585648148,1.0,1.0,True,"[2017-01-01,2018-08-01)","mature by horizon OR same common90 sample, explicitly separated",seller count; group n<10 not interpreted
each_horizon_mature,30,business_segment,gifts,merchandise_cents,1,18900.0,18900.0,18900.0,18900.0,1.0,1.0,True,"[2017-01-01,2018-08-01)","mature by horizon OR same common90 sample, explicitly separated",seller count; group n<10 not interpreted
each_horizon_mature,30,business_segment,gifts,orders,1,1.0,1.0,1.0,1.0,1.0,1.0,True,"[2017-01-01,2018-08-01)","mature by horizon OR same common90 sample, explicitly separated",seller count; group n<10 not interpreted
each_horizon_mature,30,business_segment,gifts,items,1,1.0,1.0,1.0,1.0,1.0,1.0,True,"[2017-01-01,2018-08-01)","mature by horizon OR same common90 sample, explicitly separated",seller count; group n<10 not interpreted
each_horizon_mature,30,business_segment,gifts,time_to_first_delivered_days,1,31.068090277777777,31.068090277777777,31.068090277777777,31.068090277777777,1.0,1.0,True,"[2017-01-01,2018-08-01)","mature by horizon OR same common90 sample, explicitly separated",seller count; group n<10 not interpreted
each_horizon_mature,30,business_segment,handcrafted,merchandise_cents,1,18760.0,18760.0,18760.0,18760.0,1.0,1.0,True,"[2017-01-01,2018-08-01)","mature by horizon OR same common90 sample, explicitly separated",seller count; group n<10 not interpreted
each_horizon_mature,30,business_segment,handcrafted,orders,1,2.0,2.0,2.0,2.0,1.0,1.0,True,"[2017-01-01,2018-08-01)","mature by horizon OR same common90 sample, explicitly separated",seller count; group n<10 not interpreted
each_horizon_mature,30,business_segment,handcrafted,items,1,2.0,2.0,2.0,2.0,1.0,1.0,True,"[2017-01-01,2018-08-01)","mature by horizon OR same common90 sample, explicitly separated",seller count; group n<10 not interpreted
each_horizon_mature,30,business_segment,handcrafted,time_to_first_delivered_days,1,63.04056712962963,63.04056712962963,63.04056712962963,63.04056712962963,1.0,1.0,True,"[2017-01-01,2018-08-01)","mature by horizon OR same common90 sample, explicitly separated",seller count; group n<10 not interpreted
each_horizon_mature,30,business_segment,health_beauty,merchandise_cents,34,65275.117647058825,20439.0,6592.0,55850.0,1.0,1.0,False,"[2017-01-01,2018-08-01)","mature by horizon OR same common90 sample, explicitly separated",seller count; group n<10 not interpreted
each_horizon_mature,30,business_segment,health_beauty,orders,34,5.735294117647059,2.5,1.0,5.75,1.0,1.0,False,"[2017-01-01,2018-08-01)","mature by horizon OR same common90 sample, explicitly separated",seller count; group n<10 not interpreted
each_horizon_mature,30,business_segment,health_beauty,items,34,6.588235294117647,2.5,1.0,6.0,1.0,1.0,False,"[2017-01-01,2018-08-01)","mature by horizon OR same common90 sample, explicitly separated",seller count; group n<10 not interpreted
each_horizon_mature,30,business_segment,health_beauty,time_to_first_delivered_days,34,42.309597630718955,32.84677662037037,13.896984953703704,66.52341145833333,1.0,1.0,False,"[2017-01-01,2018-08-01)","mature by horizon OR same common90 sample, explicitly separated",seller count; group n<10 not interpreted
each_horizon_mature,30,business_segment,home_appliances,merchandise_cents,3,138262.0,53097.0,37493.5,196448.0,1.0,1.0,True,"[2017-01-01,2018-08-01)","mature by horizon OR same common90 sample, explicitly separated",seller count; group n<10 not interpreted
each_horizon_mature,30,business_segment,home_appliances,orders,3,8.0,3.0,2.5,11.0,1.0,1.0,True,"[2017-01-01,2018-08-01)","mature by horizon OR same common90 sample, explicitly separated",seller count; group n<10 not interpreted
each_horizon_mature,30,business_segment,home_appliances,items,3,9.0,4.0,3.0,12.5,1.0,1.0,True,"[2017-01-01,2018-08-01)","mature by horizon OR same common90 sample, explicitly separated",seller count; group n<10 not interpreted
each_horizon_mature,30,business_segment,home_appliances,time_to_first_delivered_days,3,30.12786265432099,39.80773148148148,22.843113425925928,42.2525462962963,1.0,1.0,True,"[2017-01-01,2018-08-01)","mature by horizon OR same common90 sample, explicitly separated",seller count; group n<10 not interpreted
each_horizon_mature,30,business_segment,home_decor,merchandise_cents,32,40041.3125,28935.0,13425.0,54707.0,1.0,1.0,False,"[2017-01-01,2018-08-01)","mature by horizon OR same common90 sample, explicitly separated",seller count; group n<10 not interpreted
each_horizon_mature,30,business_segment,home_decor,orders,32,3.34375,2.0,1.0,4.0,1.0,1.0,False,"[2017-01-01,2018-08-01)","mature by horizon OR same common90 sample, explicitly separated",seller count; group n<10 not interpreted
each_horizon_mature,30,business_segment,home_decor,items,32,4.125,3.0,1.0,5.0,1.0,1.0,False,"[2017-01-01,2018-08-01)","mature by horizon OR same common90 sample, explicitly separated",seller count; group n<10 not interpreted
each_horizon_mature,30,business_segment,home_decor,time_to_first_delivered_days,32,49.879570674189814,43.567048611111105,30.081617476851854,71.80395543981481,1.0,1.0,False,"[2017-01-01,2018-08-01)","mature by horizon OR same common90 sample, explicitly separated",seller count; group n<10 not interpreted
each_horizon_mature,30,business_segment,home_office_furniture,merchandise_cents,3,104985.33333333333,82270.0,69133.0,129480.0,1.0,1.0,True,"[2017-01-01,2018-08-01)","mature by horizon OR same common90 sample, explicitly separated",seller count; group n<10 not interpreted
each_horizon_mature,30,business_segment,home_office_furniture,orders,3,7.333333333333333,6.0,4.5,9.5,1.0,1.0,True,"[2017-01-01,2018-08-01)","mature by horizon OR same common90 sample, explicitly separated",seller count; group n<10 not interpreted
each_horizon_mature,30,business_segment,home_office_furniture,items,3,8.666666666666666,6.0,5.0,11.0,1.0,1.0,True,"[2017-01-01,2018-08-01)","mature by horizon OR same common90 sample, explicitly separated",seller count; group n<10 not interpreted
each_horizon_mature,30,business_segment,home_office_furniture,time_to_first_delivered_days,3,39.72723765432099,38.977800925925926,27.73122685185185,51.3485300925926,1.0,1.0,True,"[2017-01-01,2018-08-01)","mature by horizon OR same common90 sample, explicitly separated",seller count; group n<10 not interpreted
each_horizon_mature,30,business_segment,household_utilities,merchandise_cents,32,53013.46875,21045.0,7475.0,48368.25,1.0,1.0,False,"[2017-01-01,2018-08-01)","mature by horizon OR same common90 sample, explicitly separated",seller count; group n<10 not interpreted
each_horizon_mature,30,business_segment,household_utilities,orders,32,4.1875,2.0,1.0,5.5,1.0,1.0,False,"[2017-01-01,2018-08-01)","mature by horizon OR same common90 sample, explicitly separated",seller count; group n<10 not interpreted
each_horizon_mature,30,business_segment,household_utilities,items,32,4.65625,2.5,1.0,5.5,1.0,1.0,False,"[2017-01-01,2018-08-01)","mature by horizon OR same common90 sample, explicitly separated",seller count; group n<10 not interpreted
each_horizon_mature,30,business_segment,household_utilities,time_to_first_delivered_days,32,46.04154947916666,40.08072337962963,21.526883680555557,68.32053530092593,1.0,1.0,False,"[2017-01-01,2018-08-01)","mature by horizon OR same common90 sample, explicitly separated",seller count; group n<10 not interpreted
each_horizon_mature,30,business_segment,music_instruments,merchandise_cents,3,76718.33333333333,49995.0,33687.5,106387.5,1.0,1.0,True,"[2017-01-01,2018-08-01)","mature by horizon OR same common90 sample, explicitly separated",seller count; group n<10 not interpreted
each_horizon_mature,30,business_segment,music_instruments,orders,3,4.0,4.0,3.5,4.5,1.0,1.0,True,"[2017-01-01,2018-08-01)","mature by horizon OR same common90 sample, explicitly separated",seller count; group n<10 not interpreted
each_horizon_mature,30,business_segment,music_instruments,items,3,4.333333333333333,4.0,4.0,4.5,1.0,1.0,True,"[2017-01-01,2018-08-01)","mature by horizon OR same common90 sample, explicitly separated",seller count; group n<10 not interpreted
each_horizon_mature,30,business_segment,music_instruments,time_to_first_delivered_days,3,36.91844907407407,45.89612268518518,29.380850694444444,48.944884259259254,1.0,1.0,True,"[2017-01-01,2018-08-01)","mature by horizon OR same common90 sample, explicitly separated",seller count; group n<10 not interpreted
each_horizon_mature,30,business_segment,pet,merchandise_cents,16,51649.8125,27997.5,17147.75,61264.5,1.0,1.0,False,"[2017-01-01,2018-08-01)","mature by horizon OR same common90 sample, explicitly separated",seller count; group n<10 not interpreted
each_horizon_mature,30,business_segment,pet,orders,16,3.875,2.5,1.0,4.0,1.0,1.0,False,"[2017-01-01,2018-08-01)","mature by horizon OR same common90 sample, explicitly separated",seller count; group n<10 not interpreted
each_horizon_mature,30,business_segment,pet,items,16,4.1875,2.5,2.0,4.0,1.0,1.0,False,"[2017-01-01,2018-08-01)","mature by horizon OR same common90 sample, explicitly separated",seller count; group n<10 not interpreted
each_horizon_mature,30,business_segment,pet,time_to_first_delivered_days,16,45.51192780671296,37.374913194444446,28.033596643518518,49.404126157407404,1.0,1.0,False,"[2017-01-01,2018-08-01)","mature by horizon OR same common90 sample, explicitly separated",seller count; group n<10 not interpreted
each_horizon_mature,30,business_segment,phone_mobile,merchandise_cents,5,37951.8,39570.0,10490.0,53800.0,1.0,1.0,True,"[2017-01-01,2018-08-01)","mature by horizon OR same common90 sample, explicitly separated",seller count; group n<10 not interpreted
each_horizon_mature,30,business_segment,phone_mobile,orders,5,3.8,1.0,1.0,3.0,1.0,1.0,True,"[2017-01-01,2018-08-01)","mature by horizon OR same common90 sample, explicitly separated",seller count; group n<10 not interpreted
each_horizon_mature,30,business_segment,phone_mobile,items,5,4.2,2.0,1.0,3.0,1.0,1.0,True,"[2017-01-01,2018-08-01)","mature by horizon OR same common90 sample, explicitly separated",seller count; group n<10 not interpreted
each_horizon_mature,30,business_segment,phone_mobile,time_to_first_delivered_days,5,51.73080555555556,52.24982638888889,47.67155092592593,60.976724537037036,1.0,1.0,True,"[2017-01-01,2018-08-01)","mature by horizon OR same common90 sample, explicitly separated",seller count; group n<10 not interpreted
each_horizon_mature,30,business_segment,small_appliances,merchandise_cents,4,259377.5,71615.0,46900.0,284092.5,1.0,1.0,True,"[2017-01-01,2018-08-01)","mature by horizon OR same common90 sample, explicitly separated",seller count; group n<10 not interpreted
each_horizon_mature,30,business_segment,small_appliances,orders,4,4.0,4.0,1.75,6.25,1.0,1.0,True,"[2017-01-01,2018-08-01)","mature by horizon OR same common90 sample, explicitly separated",seller count; group n<10 not interpreted
each_horizon_mature,30,business_segment,small_appliances,items,4,4.0,4.0,1.75,6.25,1.0,1.0,True,"[2017-01-01,2018-08-01)","mature by horizon OR same common90 sample, explicitly separated",seller count; group n<10 not interpreted
each_horizon_mature,30,business_segment,small_appliances,time_to_first_delivered_days,4,41.591831597222225,28.760601851851852,17.720674189814815,52.63175925925926,1.0,1.0,True,"[2017-01-01,2018-08-01)","mature by horizon OR same common90 sample, explicitly separated",seller count; group n<10 not interpreted
each_horizon_mature,30,business_segment,sports_leisure,merchandise_cents,11,35782.36363636364,29920.0,15078.5,40815.0,1.0,1.0,False,"[2017-01-01,2018-08-01)","mature by horizon OR same common90 sample, explicitly separated",seller count; group n<10 not interpreted
each_horizon_mature,30,business_segment,sports_leisure,orders,11,3.727272727272727,3.0,1.0,4.5,1.0,1.0,False,"[2017-01-01,2018-08-01)","mature by horizon OR same common90 sample, explicitly separated",seller count; group n<10 not interpreted
each_horizon_mature,30,business_segment,sports_leisure,items,11,4.0,4.0,1.0,5.0,1.0,1.0,False,"[2017-01-01,2018-08-01)","mature by horizon OR same common90 sample, explicitly separated",seller count; group n<10 not interpreted
each_horizon_mature,30,business_segment,sports_leisure,time_to_first_delivered_days,11,28.670331439393934,18.883553240740742,16.131730324074073,42.689612268518516,1.0,1.0,False,"[2017-01-01,2018-08-01)","mature by horizon OR same common90 sample, explicitly separated",seller count; group n<10 not interpreted
each_horizon_mature,30,business_segment,stationery,merchandise_cents,7,20968.714285714286,16100.0,9222.0,23099.5,1.0,1.0,True,"[2017-01-01,2018-08-01)","mature by horizon OR same common90 sample, explicitly separated",seller count; group n<10 not interpreted
each_horizon_mature,30,business_segment,stationery,orders,7,1.7142857142857142,1.0,1.0,2.5,1.0,1.0,True,"[2017-01-01,2018-08-01)","mature by horizon OR same common90 sample, explicitly separated",seller count; group n<10 not interpreted
each_horizon_mature,30,business_segment,stationery,items,7,2.0,2.0,1.0,3.0,1.0,1.0,True,"[2017-01-01,2018-08-01)","mature by horizon OR same common90 sample, explicitly separated",seller count; group n<10 not interpreted
each_horizon_mature,30,business_segment,stationery,time_to_first_delivered_days,7,36.08247685185186,35.04832175925926,19.97433449074074,48.312158564814816,1.0,1.0,True,"[2017-01-01,2018-08-01)","mature by horizon OR same common90 sample, explicitly separated",seller count; group n<10 not interpreted
each_horizon_mature,30,business_segment,toys,merchandise_cents,10,23619.3,25094.0,9837.5,36225.0,1.0,1.0,False,"[2017-01-01,2018-08-01)","mature by horizon OR same common90 sample, explicitly separated",seller count; group n<10 not interpreted
each_horizon_mature,30,business_segment,toys,orders,10,3.5,3.0,1.25,4.75,1.0,1.0,False,"[2017-01-01,2018-08-01)","mature by horizon OR same common90 sample, explicitly separated",seller count; group n<10 not interpreted
each_horizon_mature,30,business_segment,toys,items,10,3.7,3.0,1.25,5.5,1.0,1.0,False,"[2017-01-01,2018-08-01)","mature by horizon OR same common90 sample, explicitly separated",seller count; group n<10 not interpreted
each_horizon_mature,30,business_segment,toys,time_to_first_delivered_days,10,41.035800925925926,26.600671296296298,16.288781828703705,53.250112847222226,1.0,1.0,False,"[2017-01-01,2018-08-01)","mature by horizon OR same common90 sample, explicitly separated",seller count; group n<10 not interpreted
each_horizon_mature,30,business_segment,watches,merchandise_cents,2,1104760.5,1104760.5,653475.25,1556045.75,1.0,1.0,True,"[2017-01-01,2018-08-01)","mature by horizon OR same common90 sample, explicitly separated",seller count; group n<10 not interpreted
each_horizon_mature,30,business_segment,watches,orders,2,37.5,37.5,20.25,54.75,1.0,1.0,True,"[2017-01-01,2018-08-01)","mature by horizon OR same common90 sample, explicitly separated",seller count; group n<10 not interpreted
each_horizon_mature,30,business_segment,watches,items,2,37.5,37.5,20.25,54.75,1.0,1.0,True,"[2017-01-01,2018-08-01)","mature by horizon OR same common90 sample, explicitly separated",seller count; group n<10 not interpreted
each_horizon_mature,30,business_segment,watches,time_to_first_delivered_days,2,28.230005787037037,28.230005787037037,17.195384837962962,39.26462673611111,1.0,1.0,True,"[2017-01-01,2018-08-01)","mature by horizon OR same common90 sample, explicitly separated",seller count; group n<10 not interpreted
each_horizon_mature,60,business_segment,audio_video_electronics,merchandise_cents,15,124860.26666666666,64730.0,23193.0,190421.5,1.0,0.5333333333333333,False,"[2017-01-01,2018-08-01)","mature by horizon OR same common90 sample, explicitly separated",seller count; group n<10 not interpreted
each_horizon_mature,60,business_segment,audio_video_electronics,orders,15,6.133333333333334,4.0,2.0,8.5,1.0,0.5333333333333333,False,"[2017-01-01,2018-08-01)","mature by horizon OR same common90 sample, explicitly separated",seller count; group n<10 not interpreted
each_horizon_mature,60,business_segment,audio_video_electronics,items,15,6.666666666666667,4.0,2.0,11.5,1.0,0.5333333333333333,False,"[2017-01-01,2018-08-01)","mature by horizon OR same common90 sample, explicitly separated",seller count; group n<10 not interpreted
each_horizon_mature,60,business_segment,audio_video_electronics,time_to_first_delivered_days,15,34.859380401234574,27.653900462962962,22.284629629629627,46.67123842592593,1.0,0.5333333333333333,False,"[2017-01-01,2018-08-01)","mature by horizon OR same common90 sample, explicitly separated",seller count; group n<10 not interpreted
each_horizon_mature,60,business_segment,baby,merchandise_cents,3,342198.3333333333,57450.0,38047.5,503975.0,1.0,1.0,True,"[2017-01-01,2018-08-01)","mature by horizon OR same common90 sample, explicitly separated",seller count; group n<10 not interpreted
